path,filename,label,source,size_bytes,md5,is_exact_duplicate,keep,corrupt,width,height,mode,too_small,zero_bytes
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/078_d9a9ca25.jpg,078_d9a9ca25.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4510,87cce341f719efa866a6eb226e9bb61e,False,True,False,75,110,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/076_469143b0.jpg,076_469143b0.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,4056,084cd1627b7a437cf7e502427367844d,False,True,False,80,114,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/019_7a6470ab.jpg,019_7a6470ab.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5829,4d15951f20da566d62cfd2e161923263,False,True,False,86,116,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/072_6abd70dd.jpg,072_6abd70dd.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,16620,b6034da38106268f5bf30539690737e2,False,True,False,162,238,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/017_8108b7ce.jpg,017_8108b7ce.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10851,3df864f8ae96c623f4168972729cd0fc,False,True,False,141,199,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/004_78847874.jpg,004_78847874.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,18481,a27cbcada4234cac3cb554158d25013a,False,True,False,184,251,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/069_1b7a9cf8.jpg,069_1b7a9cf8.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,20510,34460956727f1b3890c9f82f6e83ed02,False,True,False,195,282,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/042_d91db350.jpg,042_d91db350.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12215,c2360c5b3fabe71d6565cd7655c93552,False,True,False,153,220,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/012_9585a2f6.jpg,012_9585a2f6.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9331,a6d9b64de01261358387d317a270354a,False,True,False,127,174,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/049_0ba44f0d.jpg,049_0ba44f0d.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,3512,d7bbb0a3c26f668f7676d5b3124126b8,False,True,False,71,96,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/045_24ebd253.jpg,045_24ebd253.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11194,dc8bf029d462f5e110b5942c8512c12d,False,True,False,145,191,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/071_45baaf8f.jpg,071_45baaf8f.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,3888,32a6d9a69658f9b35a4d92822ec64267,False,True,False,88,131,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/087_16446f73.jpg,087_16446f73.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7464,b51220e913d1e98e0d2096d582525b83,False,True,False,112,165,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/074_6e18fec0.jpg,074_6e18fec0.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11840,071fd0201949eecd83e55a8225fbd239,False,True,False,132,185,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/091_37b0b664.jpg,091_37b0b664.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15770,01c4932b5da8d8fb9176262b69c020aa,False,True,False,171,247,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/013_3ef4eccf.jpg,013_3ef4eccf.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,14013,e7951b0f4e22f8d5af13ea1eb83504a6,False,True,False,150,208,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/059_b5b38942.jpg,059_b5b38942.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,18042,1cd768343254c66ce38a325279b57fc6,False,True,False,171,247,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/016_206a880f.jpg,016_206a880f.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11474,fe49032ad742588870b8f19fb36d9b1b,False,True,False,158,222,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/040_4b9bc437.jpg,040_4b9bc437.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6191,7a5e89f9f4677bb24e84b7be415af5e5,False,True,False,85,117,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/062_f2c308de.jpg,062_f2c308de.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,19509,0b11ee577adc998caefebd9f2e200a64,False,True,False,191,261,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/096_4eb6b8b7.jpg,096_4eb6b8b7.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7696,b77e4f421b05cd8d4803be1408aef6c4,False,True,False,117,160,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/083_d310d201.jpg,083_d310d201.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,16640,845d10d7f5f0a71d7849ece039fe9354,False,True,False,183,244,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/002_24fab375.jpg,002_24fab375.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15270,682a244964662db273e1ee3e0a42f1b3,False,True,False,152,211,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/082_24911cfe.jpg,082_24911cfe.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6681,c32f9f0dd6cea1a0d0f9810b9a6f2843,False,True,False,95,139,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/056_7b1ade09.jpg,056_7b1ade09.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11719,20830730000a493190720641df544e13,False,True,False,158,219,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/077_d8ba3326.jpg,077_d8ba3326.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,2608,805203c62629632bf688919404ac03f1,False,True,False,46,63,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/027_f5294957.jpg,027_f5294957.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12812,efa44f012189ccc3434cb674a10266e8,False,True,False,161,211,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/053_ae92d5b1.jpg,053_ae92d5b1.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,28568,c7cd427f42974e00f4b3e7aa032e6782,False,True,False,241,346,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/086_1d515df9.jpg,086_1d515df9.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6225,40b86c7f31f0315a7d201483f96e8162,False,True,False,92,137,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/058_35da9cd6.jpg,058_35da9cd6.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,12291,73fc4b3b08579b6c3840eab8a9587a80,False,True,False,141,185,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/095_bcb2e593.jpg,095_bcb2e593.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,6757,c9b8549661409d1548d8369fd45a6eaf,False,True,False,108,158,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/011_96913041.jpg,011_96913041.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7907,49ff653cdaa8492e16b0bc67a69b7799,False,True,False,118,150,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/098_529825da.jpg,098_529825da.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,1469,512a3b1f042af256a0ff877e9af3b9b8,False,False,False,25,37,RGB,True,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/008_f9ffe0c5.jpg,008_f9ffe0c5.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11228,5f1f6d94b24ad2c8a67f62443a441506,False,True,False,142,204,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/055_7e5055b5.jpg,055_7e5055b5.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,32211,96db86149227f3aa53e63671377d43a6,False,True,False,277,390,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/081_9039f6c1.jpg,081_9039f6c1.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,13424,409c28eef0516bca643d54e499d14fcb,False,True,False,155,233,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/073_b0bfca72.jpg,073_b0bfca72.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11086,06dacfd06d4aef28754c8fd6f239475a,False,True,False,140,191,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/067_259ec75e.jpg,067_259ec75e.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,53922,9fd698273699696fa1ae4caaab34599b,False,True,False,415,459,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/097_783b21f0.jpg,097_783b21f0.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15777,ec98120b4f0b5b298e2fd6f9d1bafece,False,True,False,161,236,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/022_1c07f2df.jpg,022_1c07f2df.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,23016,be0803d91b79e1825b435317d115ab12,False,True,False,228,270,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/046_89b5683b.jpg,046_89b5683b.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,16683,da5ece8765fbeb30da6330e032a3a3c8,False,True,False,161,244,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/052_18640959.jpg,052_18640959.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,5361,49c842f4972be24744e4d723f6a2b42c,False,True,False,79,118,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/031_ad150d21.jpg,031_ad150d21.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,7535,a04e6c3e33708ea7c773661b10574945,False,True,False,110,143,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/066_54b75717.jpg,066_54b75717.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,10007,4025fadc1ba4cf33491d6c93070cf40d,False,True,False,125,179,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/085_69f8d759.jpg,085_69f8d759.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,2662,b6dc417c2ab9bfc78d5328c61a8d06a4,False,True,False,44,59,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/020_3af33d4e.jpg,020_3af33d4e.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,19443,5d74d3f5f0eca5148153aab070d2ce80,False,True,False,202,269,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/068_4b87f13b.jpg,068_4b87f13b.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,14775,39a6e9d3023d983d60f0cbed2fcb5485,False,True,False,172,239,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/029_c1a6907a.jpg,029_c1a6907a.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,15828,e79151cd0cc76456644a15507536ab1b,False,True,False,169,244,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/090_f3644e6b.jpg,090_f3644e6b.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,13024,9a15b260adb8cd19730c57309e74035c,False,True,False,155,218,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/009_41aa3ed9.jpg,009_41aa3ed9.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,11866,386be419c5dda168270fd786f97da1ef,False,True,False,143,199,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/088_0b2e9007.jpg,088_0b2e9007.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,13504,b04d477b10550258bc647c314bf59e69,False,True,False,138,208,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/094_b654a685.jpg,094_b654a685.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,9378,4a47cf1a6e1fb71f64f29d42f3dd7b0e,False,True,False,132,185,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/080_abc596b4.jpg,080_abc596b4.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,22809,6bd2d91d911b41bdc5cf29893a6c29af,False,True,False,207,272,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/001_5ef3e95c.jpg,001_5ef3e95c.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,14826,78097d08eb564e135f439e8cbd62c52b,False,True,False,166,233,RGB,False,False
/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces/Sandra Bullock/047_afa9bc7d.jpg,047_afa9bc7d.jpg,Sandra Bullock,/kaggle/input/datasets/biyoukjabbarimanjili/processed-celebrity-face-image-dataset/processed_faces,8603,81d6f283ebb5fe7be6993f5849b236ff,False,True,False,110,164,RGB,False,False
